athlete_id,name,age,gender,sport_league,sport_type,height_cm,weight_kg,body_fat_percentage,bmr_calories,activity_level,training_experience_years,competition_level,user_scenario,goals,adherence_rate,created_date
ATH000887,NFL Amateur Athlete 887,21,M,NFL,Team Sport,181,147,15.4,2852.0,High,9,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000888,Tennis Fitness Enthusiast 888,19,F,Tennis,Power,160,65,11.7,1484.0,High,6,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000889,Cycling Amateur Athlete 889,32,M,Cycling,Endurance,183,70,5.6,1729.0,Very High,8,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000890,NFL Casual User 890,34,M,NFL,Team Sport,206,156,13.2,3013.0,Moderate,1,Club,casual_user,"[""general_health""]",0.45,2022-01-01
ATH000891,Tennis Professional 891,34,F,Tennis,Power,160,64,15.3,1404.0,Very High,11,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000892,NBA Amateur Athlete 892,27,M,NBA,Team Sport,212,128,10.3,2705.0,High,8,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000893,NFL Professional 893,26,M,NFL,Team Sport,196,134,16.4,2714.0,Very High,15,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000894,Boxing Fitness Enthusiast 894,30,M,Boxing,Power,177,88,7.1,1960.0,Moderate,2,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000895,Cricket Amateur Athlete 895,40,F,Cricket,Skill,172,59,20.1,1350.0,Very High,3,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000896,Cycling Weight Loss 896,35,F,Cycling,Endurance,165,81,23.9,1571.0,High,4,Recreational,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000897,Soccer Amateur Athlete 897,34,M,Soccer,Endurance,176,73,11.9,1721.0,High,3,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000898,NFL Professional 898,40,M,NFL,Team Sport,201,128,11.8,2562.0,Very High,18,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000899,NFL Amateur Athlete 899,26,F,NFL,Team Sport,190,84,16.3,1688.0,Very High,9,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000900,NBA Elite Athlete 900,37,M,NBA,Team Sport,182,112,10.6,2267.0,Very High,10,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000901,Cycling Fitness Enthusiast 901,21,F,Cycling,Endurance,165,53,13.4,1369.0,Moderate,6,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000902,Cricket Fitness Enthusiast 902,35,F,Cricket,Skill,162,69,23.1,1451.0,High,3,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000903,Boxing Fitness Enthusiast 903,27,M,Boxing,Power,185,75,10.9,1841.0,Moderate,2,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000904,Soccer Elite Athlete 904,40,F,Soccer,Endurance,163,65,16.0,1391.0,Very High,10,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000905,Swimming Fitness Enthusiast 905,18,M,Swimming,Endurance,197,70,7.2,1893.0,Moderate,1,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000906,Boxing Fitness Enthusiast 906,38,M,Boxing,Power,178,90,6.6,1938.0,Moderate,5,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000907,NFL Elite Athlete 907,23,M,NFL,Team Sport,209,134,10.2,2800.0,Very High,9,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000908,Tennis Casual User 908,27,M,Tennis,Power,169,58,8.3,1527.0,Moderate,2,Recreational,casual_user,"[""general_health""]",0.45,2022-01-01
ATH000909,Tennis Fitness Enthusiast 909,22,F,Tennis,Power,156,52,16.3,1338.0,Moderate,2,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000910,Swimming Fitness Enthusiast 910,33,F,Swimming,Endurance,159,62,16.8,1388.0,High,6,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000911,Boxing Elite Athlete 911,19,F,Boxing,Power,163,51,16.3,1355.0,Very High,17,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000912,Soccer Weight Gain 912,23,F,Soccer,Endurance,154,48,10.8,1291.0,High,2,Recreational,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000913,Cricket Fitness Enthusiast 913,32,F,Cricket,Skill,162,62,16.0,1398.0,Moderate,4,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000914,Soccer Fitness Enthusiast 914,36,M,Soccer,Endurance,171,65,10.9,1573.0,Moderate,3,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000915,Boxing Amateur Athlete 915,29,M,Boxing,Power,179,85,7.3,1935.0,High,5,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000916,NFL Professional 916,18,M,NFL,Team Sport,199,139,14.8,2852.0,Very High,17,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000917,Soccer Elite Athlete 917,19,F,Soccer,Endurance,154,69,14.9,1511.0,Very High,12,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000918,Cricket Elite Athlete 918,35,F,Cricket,Skill,172,56,17.0,1345.0,Very High,11,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000919,Cricket Professional 919,31,F,Cricket,Skill,161,76,20.5,1535.0,Very High,15,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000920,Soccer Professional 920,24,M,Soccer,Endurance,172,77,7.5,1824.0,Very High,17,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000921,Soccer Professional 921,19,F,Soccer,Endurance,164,69,16.1,1529.0,Very High,9,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000922,NFL Elite Athlete 922,31,M,NFL,Team Sport,199,94,8.1,2145.0,Very High,10,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000923,Tennis Professional 923,32,F,Tennis,Power,169,62,15.5,1411.0,Very High,9,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000924,NFL Fitness Enthusiast 924,27,M,NFL,Team Sport,188,157,14.5,2984.0,High,2,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000925,Soccer Weight Loss 925,38,F,Soccer,Endurance,163,67,25.6,1420.0,Moderate,4,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000926,Boxing Elite Athlete 926,31,F,Boxing,Power,170,56,15.0,1360.0,Very High,9,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000927,Boxing Amateur Athlete 927,36,M,Boxing,Power,168,64,8.1,1544.0,High,8,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000928,NFL Fitness Enthusiast 928,27,F,NFL,Team Sport,188,131,20.1,2129.0,High,5,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000929,Soccer Casual User 929,28,M,Soccer,Endurance,184,77,8.8,1857.0,Moderate,3,Club,casual_user,"[""general_health""]",0.45,2022-01-01
ATH000930,Tennis Amateur Athlete 930,28,F,Tennis,Power,162,64,15.8,1436.0,Very High,4,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000931,Soccer Elite Athlete 931,23,F,Soccer,Endurance,155,60,15.2,1408.0,Very High,10,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000932,NBA Fitness Enthusiast 932,20,M,NBA,Team Sport,180,96,12.3,2152.0,High,4,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000933,Tennis Fitness Enthusiast 933,38,F,Tennis,Power,164,63,17.0,1383.0,Moderate,2,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000934,Cricket Elite Athlete 934,27,F,Cricket,Skill,163,74,19.1,1538.0,Very High,11,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000935,NFL Professional 935,32,F,NFL,Team Sport,181,72,19.0,1529.0,Very High,15,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000936,NFL Amateur Athlete 936,25,M,NFL,Team Sport,197,115,11.2,2465.0,High,7,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000937,NFL Weight Loss 937,30,M,NFL,Team Sport,184,166,19.5,3067.0,High,5,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000938,Boxing Amateur Athlete 938,28,F,Boxing,Power,169,48,12.9,1296.0,Very High,6,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000939,Boxing Weight Loss 939,18,F,Boxing,Power,174,91,26.0,1763.0,Moderate,2,Recreational,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000940,Boxing Professional 940,34,F,Boxing,Power,160,51,15.5,1280.0,Very High,18,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000941,Soccer Amateur Athlete 941,31,M,Soccer,Endurance,180,64,10.7,1638.0,Very High,4,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000942,Cricket Amateur Athlete 942,37,M,Cricket,Skill,186,84,15.4,1902.0,High,6,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000943,Tennis Amateur Athlete 943,36,F,Tennis,Power,170,60,13.6,1375.0,High,8,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000944,Swimming Weight Gain 944,38,F,Swimming,Endurance,169,48,7.1,1249.0,High,4,Recreational,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000945,Boxing Weight Loss 945,33,M,Boxing,Power,182,83,19.4,1896.0,Moderate,4,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000946,NBA Weight Gain 946,36,F,NBA,Team Sport,199,105,14.2,1859.0,Moderate,1,Club,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000947,Cycling Fitness Enthusiast 947,37,F,Cycling,Endurance,166,51,14.8,1277.0,High,5,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000948,Boxing Elite Athlete 948,27,M,Boxing,Power,168,55,9.8,1481.0,Very High,12,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000949,Cycling Fitness Enthusiast 949,38,F,Cycling,Endurance,161,58,13.9,1330.0,Moderate,4,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000950,Tennis Amateur Athlete 950,35,M,Tennis,Power,179,79,9.6,1812.0,High,5,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000951,Cricket Amateur Athlete 951,19,F,Cricket,Skill,160,67,18.3,1503.0,Very High,4,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000952,NFL Elite Athlete 952,40,F,NFL,Team Sport,191,74,15.6,1529.0,Very High,11,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000953,Soccer Professional 953,20,F,Soccer,Endurance,161,58,19.2,1414.0,Very High,12,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000954,Soccer Casual User 954,33,F,Soccer,Endurance,167,68,17.1,1460.0,Moderate,2,Recreational,casual_user,"[""general_health""]",0.45,2022-01-01
ATH000955,Swimming Weight Loss 955,40,F,Swimming,Endurance,176,88,24.6,1635.0,Moderate,6,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000956,Cricket Fitness Enthusiast 956,20,F,Cricket,Skill,164,56,20.1,1400.0,Moderate,5,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000957,NFL Amateur Athlete 957,21,F,NFL,Team Sport,193,101,16.0,1880.0,Very High,3,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000958,NBA Professional 958,37,M,NBA,Team Sport,205,138,7.5,2740.0,Very High,17,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000959,Soccer Weight Loss 959,37,M,Soccer,Endurance,185,92,23.1,2007.0,Moderate,2,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000960,Soccer Fitness Enthusiast 960,25,M,Soccer,Endurance,177,71,11.6,1760.0,Moderate,6,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000961,Swimming Elite Athlete 961,23,F,Swimming,Endurance,161,57,13.8,1390.0,Very High,9,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000962,NFL Weight Gain 962,25,M,NFL,Team Sport,202,112,13.9,2448.0,High,2,Club,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000963,NBA Fitness Enthusiast 963,29,F,NBA,Team Sport,179,119,19.5,1989.0,High,4,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000964,Cricket Elite Athlete 964,19,M,Cricket,Skill,179,88,11.0,2044.0,Very High,8,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000965,Soccer Amateur Athlete 965,30,F,Soccer,Endurance,158,65,14.6,1429.0,Very High,4,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000966,Cricket Amateur Athlete 966,26,M,Cricket,Skill,180,76,12.2,1837.0,High,4,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000967,Tennis Casual User 967,39,M,Tennis,Power,170,80,8.2,1754.0,High,3,Club,casual_user,"[""general_health""]",0.45,2022-01-01
ATH000968,NFL Professional 968,23,F,NFL,Team Sport,190,85,15.7,1712.0,Very High,9,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000969,Soccer Elite Athlete 969,40,M,Soccer,Endurance,185,76,10.7,1767.0,Very High,10,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000970,NFL Fitness Enthusiast 970,19,F,NFL,Team Sport,178,78,17.7,1641.0,High,2,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000971,Soccer Amateur Athlete 971,37,F,Soccer,Endurance,151,56,15.0,1297.0,High,4,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000972,NBA Amateur Athlete 972,35,M,NBA,Team Sport,220,110,6.1,2443.0,Very High,8,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000973,NBA Amateur Athlete 973,30,F,NBA,Team Sport,173,76,17.0,1562.0,High,7,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000974,Cricket Casual User 974,37,F,Cricket,Skill,158,75,18.6,1492.0,High,5,Recreational,casual_user,"[""general_health""]",0.45,2022-01-01
ATH000975,Cycling Amateur Athlete 975,34,M,Cycling,Endurance,172,63,9.1,1564.0,Very High,4,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000976,NFL Amateur Athlete 976,19,F,NFL,Team Sport,168,103,18.7,1862.0,High,6,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000977,Cycling Elite Athlete 977,24,M,Cycling,Endurance,182,67,9.6,1736.0,Very High,11,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000978,NFL Weight Loss 978,34,M,NFL,Team Sport,189,108,21.2,2268.0,Moderate,3,Club,weight_loss,"[""weight_loss"", ""body_composition""]",0.6,2022-01-01
ATH000979,Swimming Elite Athlete 979,23,F,Swimming,Endurance,166,65,18.9,1476.0,Very High,18,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000980,NFL Fitness Enthusiast 980,40,M,NFL,Team Sport,178,159,11.8,2873.0,High,5,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000981,NFL Fitness Enthusiast 981,28,M,NFL,Team Sport,204,133,12.6,2727.0,Moderate,2,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000982,Cricket Weight Gain 982,31,M,Cricket,Skill,186,58,11.3,1585.0,High,2,Recreational,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000983,Swimming Amateur Athlete 983,24,F,Swimming,Endurance,174,74,13.3,1572.0,High,6,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000984,Boxing Fitness Enthusiast 984,24,F,Boxing,Power,167,49,17.2,1320.0,High,3,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000985,Cricket Weight Gain 985,35,F,Cricket,Skill,157,60,16.9,1356.0,High,1,Recreational,weight_gain,"[""weight_gain"", ""muscle_gain""]",0.7,2022-01-01
ATH000986,Boxing Amateur Athlete 986,36,M,Boxing,Power,176,58,7.4,1501.0,Very High,6,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000987,NFL Amateur Athlete 987,35,M,NFL,Team Sport,189,96,9.4,2096.0,Very High,5,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000988,NFL Fitness Enthusiast 988,24,F,NFL,Team Sport,182,83,22.5,1673.0,High,4,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000989,Swimming Amateur Athlete 989,40,M,Swimming,Endurance,196,62,10.8,1630.0,High,10,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000990,Soccer Fitness Enthusiast 990,39,F,Soccer,Endurance,151,53,16.5,1259.0,Moderate,2,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000991,NBA Elite Athlete 991,22,F,NBA,Team Sport,189,107,21.6,1925.0,Very High,13,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000992,NFL Fitness Enthusiast 992,24,M,NFL,Team Sport,206,111,11.1,2461.0,High,6,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000993,Cycling Elite Athlete 993,27,F,Cycling,Endurance,162,66,15.8,1460.0,Very High,17,Elite,elite_athlete,"[""performance_optimization"", ""recovery_enhancement""]",0.9,2022-01-01
ATH000994,Tennis Professional 994,22,M,Tennis,Power,190,56,9.6,1639.0,Very High,13,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000995,Swimming Amateur Athlete 995,26,F,Swimming,Endurance,161,67,12.8,1472.0,Very High,8,Regional,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH000996,Tennis Fitness Enthusiast 996,25,F,Tennis,Power,165,60,17.6,1417.0,Moderate,4,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000997,Boxing Fitness Enthusiast 997,35,M,Boxing,Power,168,64,9.0,1551.0,Moderate,4,Recreational,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
ATH000998,Boxing Professional 998,37,F,Boxing,Power,151,70,16.4,1431.0,Very High,11,Professional,professional,"[""performance_optimization"", ""muscle_gain""]",0.85,2022-01-01
ATH000999,Tennis Amateur Athlete 999,21,F,Tennis,Power,158,64,16.1,1461.0,Very High,8,National,amateur_athlete,"[""endurance_improvement"", ""strength_improvement""]",0.75,2022-01-01
ATH001000,Cycling Fitness Enthusiast 1000,32,F,Cycling,Endurance,163,62,13.5,1400.0,High,3,Club,fitness_enthusiast,"[""general_health"", ""body_composition""]",0.65,2022-01-01
