record_id,athlete_id,date,device_type,daily_steps,active_minutes,calories_burned_device,avg_heart_rate,max_heart_rate,resting_heart_rate,sleep_hours,sleep_quality_score,stress_score,recovery_score,is_training_day,user_scenario
WEAR00014217,ATH000356,2022-12-02,Fitbit,11623,166,1549,134,146,71,8.5,89.1,23,79,True,elite_athlete
WEAR00014218,ATH000356,2023-04-27,Garmin,12571,171,2421,153,164,59,7.9,89.4,58,84,True,elite_athlete
WEAR00014219,ATH000356,2023-09-21,Whoop,11959,127,713,111,129,74,7.6,79.7,31,74,True,elite_athlete
WEAR00014220,ATH000356,2023-08-09,Garmin,9254,123,1825,152,162,71,7.7,72.0,60,79,True,elite_athlete
WEAR00014221,ATH000356,2022-03-29,Apple Watch,8535,134,2080,157,163,57,8.0,88.7,40,80,True,elite_athlete
WEAR00014222,ATH000356,2024-06-15,Garmin,8565,70,506,117,124,75,7.8,81.3,46,70,True,elite_athlete
WEAR00014223,ATH000356,2022-03-15,Garmin,9249,121,740,110,131,62,8.5,72.9,49,65,True,elite_athlete
WEAR00014224,ATH000356,2023-08-10,Garmin,11765,198,2606,148,170,59,7.3,74.0,56,84,True,elite_athlete
WEAR00014225,ATH000356,2024-08-11,Fitbit,14624,233,3965,153,168,68,8.9,76.1,55,80,True,elite_athlete
WEAR00014226,ATH000356,2024-11-06,Fitbit,14883,108,922,99,124,46,7.9,89.2,33,62,True,elite_athlete
WEAR00014227,ATH000356,2024-02-19,Fitbit,12339,283,2952,143,166,61,7.1,83.4,41,71,True,elite_athlete
WEAR00014228,ATH000356,2024-02-24,Apple Watch,13542,98,816,99,126,59,7.9,91.1,42,79,True,elite_athlete
WEAR00014229,ATH000356,2024-04-26,Apple Watch,13660,201,2709,143,170,59,8.0,79.0,23,62,True,elite_athlete
WEAR00014230,ATH000356,2023-01-02,Fitbit,14443,117,890,105,127,74,7.5,74.3,29,60,True,elite_athlete
WEAR00014231,ATH000356,2024-10-31,Apple Watch,9299,186,1843,133,144,67,7.3,70.1,43,73,True,elite_athlete
WEAR00014232,ATH000356,2022-04-03,Whoop,11779,142,1246,130,150,66,8.6,90.2,45,77,True,elite_athlete
WEAR00014233,ATH000356,2024-12-18,Garmin,9737,167,1355,124,147,54,8.8,86.0,38,76,True,elite_athlete
WEAR00014234,ATH000356,2022-09-28,Whoop,13542,245,3605,163,185,72,8.5,77.2,57,77,True,elite_athlete
WEAR00014235,ATH000356,2022-09-09,Whoop,8201,154,2125,156,167,58,8.3,86.3,28,72,True,elite_athlete
WEAR00014236,ATH000356,2024-03-07,Fitbit,10970,213,2855,156,168,69,7.4,90.8,57,63,True,elite_athlete
WEAR00014237,ATH000356,2024-08-15,Whoop,12159,148,1380,139,151,74,8.0,78.0,47,76,True,elite_athlete
WEAR00014238,ATH000356,2022-02-26,Fitbit,11649,249,3946,153,162,63,8.4,93.2,35,80,True,elite_athlete
WEAR00014239,ATH000356,2023-03-16,Fitbit,13968,81,576,109,124,48,7.8,78.0,38,76,True,elite_athlete
WEAR00014240,ATH000356,2022-06-03,Fitbit,14563,128,864,95,131,56,8.2,77.5,27,66,True,elite_athlete
WEAR00014241,ATH000357,2022-02-09,Fitbit,13431,161,1417,148,158,56,7.3,94.1,36,72,True,elite_athlete
WEAR00014242,ATH000357,2024-10-15,Apple Watch,8277,235,3178,154,180,56,7.9,78.0,20,66,True,elite_athlete
WEAR00014243,ATH000357,2023-05-20,Fitbit,11387,144,1141,140,154,47,7.2,87.3,45,66,True,elite_athlete
WEAR00014244,ATH000357,2024-12-24,Whoop,10490,174,1689,169,175,72,7.9,92.3,48,60,True,elite_athlete
WEAR00014245,ATH000357,2023-12-11,Garmin,14781,244,2446,155,179,46,8.8,80.1,54,77,True,elite_athlete
WEAR00014246,ATH000357,2023-05-24,Whoop,11090,186,1953,169,172,50,7.0,93.8,41,60,True,elite_athlete
WEAR00014247,ATH000357,2022-02-05,Whoop,14457,197,2208,169,177,48,8.1,73.2,58,74,True,elite_athlete
WEAR00014248,ATH000357,2024-03-20,Fitbit,14157,171,1386,140,154,68,7.6,76.4,59,60,True,elite_athlete
WEAR00014249,ATH000357,2022-09-25,Garmin,12866,162,1903,151,176,62,9.0,79.9,46,63,True,elite_athlete
WEAR00014250,ATH000357,2023-04-01,Whoop,14455,196,1819,153,171,59,7.3,91.6,28,61,True,elite_athlete
WEAR00014251,ATH000357,2024-09-20,Fitbit,12467,231,4084,176,193,58,8.9,92.5,30,78,True,elite_athlete
WEAR00014252,ATH000357,2022-07-15,Whoop,13567,241,3239,183,192,56,7.5,92.9,22,71,True,elite_athlete
WEAR00014253,ATH000357,2022-07-08,Fitbit,9174,144,1892,166,174,45,8.1,75.5,31,63,True,elite_athlete
WEAR00014254,ATH000357,2024-06-23,Whoop,11135,230,2282,152,181,75,8.9,85.5,50,63,True,elite_athlete
WEAR00014255,ATH000357,2024-06-15,Whoop,11784,119,1242,131,160,69,7.4,73.6,29,68,True,elite_athlete
WEAR00014256,ATH000357,2022-01-25,Whoop,13507,142,1080,144,158,75,8.9,79.6,39,63,True,elite_athlete
WEAR00014257,ATH000357,2022-02-28,Whoop,13273,192,2010,162,179,66,7.9,84.4,60,79,True,elite_athlete
WEAR00014258,ATH000357,2022-09-03,Apple Watch,12750,144,2019,170,177,46,7.2,76.2,28,60,True,elite_athlete
WEAR00014259,ATH000357,2024-10-31,Garmin,8331,137,1630,155,176,69,8.7,80.5,55,79,True,elite_athlete
WEAR00014260,ATH000357,2023-11-08,Fitbit,10686,117,1371,169,176,56,7.4,70.6,59,76,True,elite_athlete
WEAR00014261,ATH000357,2022-12-28,Apple Watch,9776,150,2368,162,179,57,7.9,90.8,43,72,True,elite_athlete
WEAR00014262,ATH000357,2023-07-08,Whoop,11895,192,1766,147,155,70,8.4,72.0,41,85,True,elite_athlete
WEAR00014263,ATH000357,2024-02-14,Apple Watch,12749,170,1098,135,153,64,7.7,79.4,32,79,True,elite_athlete
WEAR00014264,ATH000357,2023-09-16,Whoop,10975,158,1636,140,152,74,7.1,85.8,44,84,True,elite_athlete
WEAR00014265,ATH000357,2022-04-15,Fitbit,13702,258,2947,160,176,49,7.4,88.4,45,68,True,elite_athlete
WEAR00014266,ATH000357,2022-11-26,Fitbit,10420,264,2639,166,176,74,8.8,93.2,23,68,True,elite_athlete
WEAR00014267,ATH000357,2023-04-09,Whoop,13850,263,3273,162,179,50,8.9,88.6,31,82,True,elite_athlete
WEAR00014268,ATH000357,2022-02-27,Fitbit,10229,245,3284,181,196,60,8.4,90.2,20,69,True,elite_athlete
WEAR00014269,ATH000357,2023-08-12,Fitbit,14507,221,1643,144,157,60,7.8,87.0,57,65,True,elite_athlete
WEAR00014270,ATH000357,2024-07-25,Apple Watch,13787,193,1937,158,172,56,7.3,94.7,36,78,True,elite_athlete
WEAR00014271,ATH000357,2024-12-11,Fitbit,11834,145,1570,166,179,67,8.5,81.1,46,79,True,elite_athlete
WEAR00014272,ATH000357,2023-08-02,Garmin,14368,168,2246,170,178,73,7.5,78.0,37,69,True,elite_athlete
WEAR00014273,ATH000357,2022-03-26,Whoop,11235,174,1611,133,152,74,8.0,84.8,46,61,True,elite_athlete
WEAR00014274,ATH000357,2022-02-08,Garmin,12841,169,1923,137,153,74,7.2,81.1,26,77,True,elite_athlete
WEAR00014275,ATH000357,2024-01-13,Apple Watch,13597,172,1831,163,181,55,8.7,88.3,55,65,True,elite_athlete
WEAR00014276,ATH000357,2022-10-08,Whoop,13075,134,1546,168,178,59,7.7,90.7,22,85,True,elite_athlete
WEAR00014277,ATH000357,2022-04-19,Apple Watch,10800,161,1467,151,155,55,8.3,78.3,52,72,True,elite_athlete
WEAR00014278,ATH000357,2024-06-17,Fitbit,11588,105,1467,169,175,69,8.1,85.3,40,70,True,elite_athlete
WEAR00014279,ATH000357,2022-04-08,Garmin,8352,163,1141,141,151,71,8.2,82.8,55,63,True,elite_athlete
WEAR00014280,ATH000357,2022-11-14,Whoop,13980,258,4377,188,196,61,8.6,86.7,46,65,True,elite_athlete
WEAR00014281,ATH000358,2023-12-03,Whoop,9061,196,1840,138,149,59,8.7,72.0,44,84,True,elite_athlete
WEAR00014282,ATH000358,2024-01-01,Whoop,8002,234,2936,178,180,57,8.8,79.4,38,82,True,elite_athlete
WEAR00014283,ATH000358,2022-09-13,Whoop,13342,152,1724,150,169,71,8.2,72.3,24,79,True,elite_athlete
WEAR00014284,ATH000358,2023-05-09,Apple Watch,11768,244,3245,151,161,50,7.5,94.3,25,68,True,elite_athlete
WEAR00014285,ATH000358,2023-05-19,Whoop,10813,179,1484,126,149,45,8.0,71.7,40,68,True,elite_athlete
WEAR00014286,ATH000358,2024-12-12,Fitbit,10847,245,2517,152,165,68,7.5,79.3,43,77,True,elite_athlete
WEAR00014287,ATH000358,2023-04-26,Apple Watch,11538,134,1697,150,169,66,8.3,72.3,51,64,True,elite_athlete
WEAR00014288,ATH000358,2023-05-24,Garmin,8527,196,2276,147,160,47,7.0,71.2,23,72,True,elite_athlete
WEAR00014289,ATH000358,2024-07-17,Whoop,11327,275,3499,160,161,46,8.2,82.7,23,80,True,elite_athlete
WEAR00014290,ATH000358,2022-05-10,Whoop,10643,246,3415,152,166,56,8.6,71.3,20,64,True,elite_athlete
WEAR00014291,ATH000358,2023-01-28,Whoop,8000,154,1473,123,147,63,8.9,73.7,32,70,True,elite_athlete
WEAR00014292,ATH000358,2024-01-21,Garmin,8803,194,2108,135,148,51,8.5,79.9,30,74,True,elite_athlete
WEAR00014293,ATH000358,2022-07-23,Apple Watch,10142,199,1879,133,144,63,8.2,80.5,36,62,True,elite_athlete
WEAR00014294,ATH000358,2023-07-17,Apple Watch,9602,151,1333,137,148,54,8.7,91.5,24,70,True,elite_athlete
WEAR00014295,ATH000358,2024-05-16,Apple Watch,14193,230,3001,168,182,60,8.5,90.1,38,74,True,elite_athlete
WEAR00014296,ATH000358,2023-02-08,Whoop,10924,181,1975,148,168,58,7.6,83.2,44,63,True,elite_athlete
WEAR00014297,ATH000358,2022-10-26,Whoop,9824,179,2297,149,164,64,7.3,84.6,55,83,True,elite_athlete
WEAR00014298,ATH000358,2023-05-27,Fitbit,12725,191,2028,159,165,54,7.7,94.0,51,69,True,elite_athlete
WEAR00014299,ATH000358,2024-04-27,Whoop,13006,270,3862,179,183,60,7.7,87.4,20,71,True,elite_athlete
WEAR00014300,ATH000358,2023-10-21,Fitbit,10328,112,1017,134,141,61,8.5,84.6,42,85,True,elite_athlete
WEAR00014301,ATH000358,2022-10-01,Fitbit,8467,188,1536,128,149,55,7.3,85.6,59,73,True,elite_athlete
WEAR00014302,ATH000358,2022-11-19,Garmin,8004,192,1591,137,148,74,7.7,79.1,27,80,True,elite_athlete
WEAR00014303,ATH000358,2023-03-30,Apple Watch,9691,170,2124,157,163,65,7.2,83.6,60,73,True,elite_athlete
WEAR00014304,ATH000358,2023-10-02,Fitbit,10475,136,1620,150,163,57,8.3,80.5,38,64,True,elite_athlete
WEAR00014305,ATH000358,2023-02-11,Apple Watch,11033,168,1449,133,146,74,7.4,93.3,55,67,True,elite_athlete
WEAR00014306,ATH000358,2023-09-26,Apple Watch,14382,196,2151,158,162,74,7.5,78.4,25,82,True,elite_athlete
WEAR00014307,ATH000358,2022-07-27,Whoop,10648,143,1144,128,148,65,8.2,87.1,37,72,True,elite_athlete
WEAR00014308,ATH000358,2023-12-04,Fitbit,12872,153,1502,125,145,67,7.6,74.2,50,77,True,elite_athlete
WEAR00014309,ATH000358,2022-11-24,Whoop,13845,130,1242,131,150,52,8.0,77.7,23,78,True,elite_athlete
WEAR00014310,ATH000358,2024-01-04,Apple Watch,10161,183,1677,124,149,75,8.1,79.2,29,76,True,elite_athlete
WEAR00014311,ATH000358,2022-02-08,Fitbit,14405,146,2272,151,166,64,7.9,72.1,48,66,True,elite_athlete
WEAR00014312,ATH000358,2023-08-22,Whoop,14106,184,1985,141,148,69,8.3,89.0,36,75,True,elite_athlete
WEAR00014313,ATH000358,2022-12-23,Whoop,14353,134,1206,148,166,63,7.5,92.7,32,66,True,elite_athlete
WEAR00014314,ATH000358,2023-11-23,Whoop,9979,210,1637,139,148,74,8.3,85.6,28,84,True,elite_athlete
WEAR00014315,ATH000358,2022-07-10,Apple Watch,8443,141,1481,133,143,71,9.0,79.1,35,76,True,elite_athlete
WEAR00014316,ATH000358,2024-05-27,Apple Watch,9377,158,1063,129,141,60,8.9,86.4,39,62,True,elite_athlete
WEAR00014317,ATH000358,2023-01-29,Whoop,13373,165,1903,133,150,64,8.4,86.6,50,63,True,elite_athlete
WEAR00014318,ATH000358,2024-01-30,Garmin,10506,165,2152,150,164,63,8.1,81.8,24,71,True,elite_athlete
WEAR00014319,ATH000358,2022-01-09,Apple Watch,9394,167,1559,148,163,54,8.3,90.9,42,76,True,elite_athlete
WEAR00014320,ATH000358,2024-03-21,Whoop,12077,140,1509,132,151,69,7.8,70.9,30,77,True,elite_athlete
WEAR00014321,ATH000359,2024-10-15,Apple Watch,9597,154,2791,159,162,47,7.6,88.3,57,61,True,fitness_enthusiast
WEAR00014322,ATH000359,2024-04-30,Whoop,8710,165,1707,138,144,59,8.7,74.8,32,62,True,fitness_enthusiast
WEAR00014323,ATH000359,2022-05-30,Garmin,9708,184,2214,156,165,55,8.4,92.0,22,68,True,fitness_enthusiast
WEAR00014324,ATH000359,2024-08-03,Apple Watch,9771,187,2681,157,164,69,7.3,81.0,59,70,True,fitness_enthusiast
WEAR00014325,ATH000359,2023-05-29,Whoop,12246,117,2015,146,161,54,8.4,87.4,52,77,True,fitness_enthusiast
WEAR00014326,ATH000359,2022-06-29,Whoop,12763,162,1991,127,144,73,7.0,81.3,23,69,True,fitness_enthusiast
WEAR00014327,ATH000359,2022-02-25,Whoop,12534,241,3054,158,161,67,7.3,85.9,32,67,True,fitness_enthusiast
WEAR00014328,ATH000359,2023-01-09,Whoop,8085,147,1730,144,164,60,7.2,83.8,43,60,True,fitness_enthusiast
WEAR00014329,ATH000359,2023-04-27,Garmin,14936,178,2163,146,161,65,8.0,73.3,57,67,True,fitness_enthusiast
WEAR00014330,ATH000359,2024-03-19,Apple Watch,12857,163,2250,156,159,60,8.5,83.8,44,82,True,fitness_enthusiast
WEAR00014331,ATH000359,2023-02-06,Apple Watch,11367,116,1456,157,160,59,8.4,80.4,25,64,True,fitness_enthusiast
WEAR00014332,ATH000359,2022-01-17,Apple Watch,9435,176,2803,151,165,63,8.1,91.6,50,80,True,fitness_enthusiast
WEAR00014333,ATH000359,2023-04-11,Whoop,13499,126,2152,146,162,66,7.7,70.2,29,65,True,fitness_enthusiast
WEAR00014334,ATH000359,2024-01-26,Apple Watch,10999,133,1601,147,165,55,8.1,86.1,55,76,True,fitness_enthusiast
WEAR00014335,ATH000359,2024-10-12,Whoop,9083,139,1687,126,143,49,9.0,90.5,21,77,True,fitness_enthusiast
WEAR00014336,ATH000359,2024-01-02,Apple Watch,11998,144,1466,139,149,58,8.4,90.9,37,75,True,fitness_enthusiast
WEAR00014337,ATH000359,2022-03-12,Fitbit,8487,265,3967,164,178,58,7.6,83.3,23,74,True,fitness_enthusiast
WEAR00014338,ATH000359,2024-03-28,Garmin,8075,139,1138,125,141,57,7.9,74.6,55,67,True,fitness_enthusiast
WEAR00014339,ATH000359,2023-08-26,Garmin,14725,113,1298,129,144,50,8.9,93.1,28,62,True,fitness_enthusiast
WEAR00014340,ATH000359,2022-09-09,Whoop,10697,167,1482,126,144,67,8.0,74.2,41,77,True,fitness_enthusiast
WEAR00014341,ATH000359,2023-01-20,Apple Watch,11527,142,2540,144,166,61,8.0,90.1,23,80,True,fitness_enthusiast
WEAR00014342,ATH000359,2024-12-16,Garmin,14432,182,2505,144,159,73,8.4,93.6,57,65,True,fitness_enthusiast
WEAR00014343,ATH000359,2023-07-19,Whoop,12896,118,1318,133,149,63,8.0,85.2,57,73,True,fitness_enthusiast
WEAR00014344,ATH000359,2022-11-19,Apple Watch,11921,115,1222,140,143,49,8.1,90.1,54,70,True,fitness_enthusiast
WEAR00014345,ATH000359,2024-07-25,Whoop,12263,114,1193,140,147,55,7.3,86.6,21,63,True,fitness_enthusiast
WEAR00014346,ATH000359,2024-06-01,Garmin,10240,252,5042,175,180,58,8.6,77.1,37,65,True,fitness_enthusiast
WEAR00014347,ATH000359,2023-09-17,Garmin,8697,107,1366,138,145,63,8.1,86.6,36,77,True,fitness_enthusiast
WEAR00014348,ATH000359,2024-11-17,Fitbit,8970,229,4093,165,183,49,7.9,85.5,60,82,True,fitness_enthusiast
WEAR00014349,ATH000359,2022-08-04,Whoop,14208,141,1477,138,146,67,8.3,72.8,46,62,True,fitness_enthusiast
WEAR00014350,ATH000359,2023-08-06,Apple Watch,10083,107,1370,122,149,61,8.0,89.0,22,85,True,fitness_enthusiast
WEAR00014351,ATH000359,2024-12-19,Apple Watch,10665,203,3913,173,178,71,7.3,74.0,47,60,True,fitness_enthusiast
WEAR00014352,ATH000359,2023-08-07,Apple Watch,11955,159,1926,138,147,69,8.1,87.0,57,79,True,fitness_enthusiast
WEAR00014353,ATH000359,2024-11-29,Garmin,10914,129,2466,146,166,51,8.5,76.9,34,70,True,fitness_enthusiast
WEAR00014354,ATH000359,2022-07-04,Fitbit,9982,121,1646,136,142,70,8.3,71.4,57,74,True,fitness_enthusiast
WEAR00014355,ATH000359,2022-09-21,Garmin,11398,226,4606,172,181,64,7.1,71.6,29,64,True,fitness_enthusiast
WEAR00014356,ATH000359,2022-10-13,Garmin,14673,156,2177,159,163,53,8.0,82.1,51,78,True,fitness_enthusiast
WEAR00014357,ATH000359,2023-08-22,Fitbit,10538,171,2467,151,161,72,7.9,74.7,20,76,True,fitness_enthusiast
WEAR00014358,ATH000359,2024-05-31,Garmin,11408,226,3513,175,181,59,8.8,86.0,32,83,True,fitness_enthusiast
WEAR00014359,ATH000359,2024-10-28,Apple Watch,10804,140,1942,124,148,47,7.2,73.9,34,66,True,fitness_enthusiast
WEAR00014360,ATH000359,2024-05-19,Fitbit,14748,130,1822,146,164,70,8.4,78.8,32,72,True,fitness_enthusiast
WEAR00014361,ATH000360,2022-09-15,Apple Watch,13297,144,1660,168,176,55,8.4,94.1,40,63,True,professional
WEAR00014362,ATH000360,2023-12-11,Apple Watch,9078,235,3109,158,175,57,7.1,77.1,45,65,True,professional
WEAR00014363,ATH000360,2023-09-29,Whoop,9065,156,2281,168,174,62,8.2,82.3,59,60,True,professional
WEAR00014364,ATH000360,2023-11-22,Fitbit,8588,226,3155,188,191,45,8.0,84.9,31,75,True,professional
WEAR00014365,ATH000360,2022-10-04,Apple Watch,11809,135,1017,148,154,58,8.8,85.0,55,71,True,professional
WEAR00014366,ATH000360,2023-11-28,Fitbit,12363,136,1806,161,171,63,8.0,90.9,20,84,True,professional
WEAR00014367,ATH000360,2024-10-19,Whoop,11989,142,1379,148,157,62,8.1,94.1,22,85,True,professional
WEAR00014368,ATH000360,2023-06-29,Whoop,13168,183,3218,167,177,58,8.7,77.3,40,62,True,professional
WEAR00014369,ATH000360,2022-08-15,Garmin,10995,148,1189,138,157,59,8.5,93.0,25,74,True,professional
WEAR00014370,ATH000360,2022-07-21,Fitbit,8570,210,2387,163,178,52,8.0,78.0,46,82,True,professional
WEAR00014371,ATH000360,2023-12-05,Fitbit,14271,122,1380,147,154,69,8.8,73.4,35,78,True,professional
WEAR00014372,ATH000360,2024-02-28,Whoop,14795,218,1798,146,150,53,8.8,76.4,49,76,True,professional
WEAR00014373,ATH000360,2022-03-15,Apple Watch,13170,147,1921,165,172,49,8.0,83.8,38,65,True,professional
WEAR00014374,ATH000360,2023-12-22,Apple Watch,12171,156,1532,139,151,63,9.0,78.1,42,64,True,professional
WEAR00014375,ATH000360,2023-12-31,Fitbit,8420,226,3748,179,193,61,8.9,86.4,32,79,True,professional
WEAR00014376,ATH000360,2022-11-08,Garmin,9249,215,1687,139,150,57,8.9,88.3,49,75,True,professional
WEAR00014377,ATH000360,2024-10-03,Apple Watch,10012,231,3967,188,191,53,8.5,76.5,27,74,True,professional
WEAR00014378,ATH000360,2023-02-18,Apple Watch,8972,180,1500,149,151,71,7.1,89.0,23,83,True,professional
WEAR00014379,ATH000360,2022-06-11,Whoop,12738,210,1790,147,150,56,7.8,83.1,35,64,True,professional
WEAR00014380,ATH000360,2023-03-21,Fitbit,9848,257,3827,168,178,63,7.9,72.8,51,78,True,professional
WEAR00014381,ATH000360,2023-03-17,Garmin,8287,123,1212,144,153,51,7.4,94.9,21,60,True,professional
WEAR00014382,ATH000360,2022-04-03,Fitbit,8208,148,1604,164,170,59,8.5,78.1,32,78,True,professional
WEAR00014383,ATH000360,2023-02-04,Whoop,10467,255,3456,163,173,46,7.3,79.8,33,83,True,professional
WEAR00014384,ATH000360,2023-05-25,Whoop,8701,154,1965,160,179,63,8.0,94.7,50,82,True,professional
WEAR00014385,ATH000360,2022-11-04,Apple Watch,11791,196,1658,131,159,56,8.1,94.3,30,71,True,professional
WEAR00014386,ATH000360,2024-12-16,Whoop,9865,268,3765,155,177,45,7.6,78.4,31,80,True,professional
WEAR00014387,ATH000360,2022-05-14,Whoop,10175,196,1933,158,179,46,7.5,90.4,38,76,True,professional
WEAR00014388,ATH000360,2024-06-01,Apple Watch,8188,231,2266,138,152,47,7.7,79.5,39,80,True,professional
WEAR00014389,ATH000360,2023-09-22,Apple Watch,14275,161,968,139,150,66,8.0,85.8,51,70,True,professional
WEAR00014390,ATH000360,2024-11-02,Whoop,13652,235,2710,161,179,67,8.2,76.7,22,70,True,professional
WEAR00014391,ATH000360,2024-04-25,Fitbit,14445,232,2951,169,172,52,8.9,92.3,23,70,True,professional
WEAR00014392,ATH000360,2023-11-06,Garmin,8217,256,3383,150,178,62,8.3,86.6,44,78,True,professional
WEAR00014393,ATH000360,2024-09-23,Fitbit,14126,230,2629,155,178,72,7.8,81.7,50,73,True,professional
WEAR00014394,ATH000360,2024-10-28,Whoop,14837,217,2762,163,173,71,8.6,93.5,26,65,True,professional
WEAR00014395,ATH000360,2023-07-29,Garmin,13718,134,1469,138,151,73,8.6,91.2,24,60,True,professional
WEAR00014396,ATH000360,2022-04-04,Whoop,14211,131,1801,160,172,49,7.6,77.1,58,79,True,professional
WEAR00014397,ATH000360,2024-02-16,Fitbit,8778,204,1773,143,155,49,7.8,80.9,60,77,True,professional
WEAR00014398,ATH000360,2024-12-05,Fitbit,9377,139,1571,151,171,49,8.3,75.2,33,65,True,professional
WEAR00014399,ATH000360,2024-03-14,Whoop,8725,212,2204,147,157,48,8.8,75.9,24,77,True,professional
WEAR00014400,ATH000360,2023-08-25,Apple Watch,14255,214,2866,158,173,62,7.6,72.6,51,62,True,professional
WEAR00014401,ATH000361,2023-02-26,Apple Watch,13786,163,1338,161,169,54,8.9,80.0,53,66,True,fitness_enthusiast
WEAR00014402,ATH000361,2022-05-06,Apple Watch,8546,121,1089,137,157,63,7.3,74.3,42,63,True,fitness_enthusiast
WEAR00014403,ATH000361,2024-08-31,Fitbit,9260,218,2500,152,175,46,8.4,84.5,31,82,True,fitness_enthusiast
WEAR00014404,ATH000361,2024-12-13,Whoop,13577,160,2196,160,175,47,7.3,77.4,50,79,True,fitness_enthusiast
WEAR00014405,ATH000361,2022-10-14,Whoop,13320,182,1778,152,178,60,7.1,80.6,22,60,True,fitness_enthusiast
WEAR00014406,ATH000361,2022-05-10,Whoop,14810,249,3718,179,193,53,7.4,94.7,36,82,True,fitness_enthusiast
WEAR00014407,ATH000361,2023-09-05,Apple Watch,13807,218,2553,154,175,72,8.8,78.8,27,82,True,fitness_enthusiast
WEAR00014408,ATH000361,2022-10-31,Apple Watch,11701,173,1850,152,169,72,8.2,71.0,57,61,True,fitness_enthusiast
WEAR00014409,ATH000361,2022-04-12,Garmin,10857,170,1734,157,179,67,8.2,90.8,31,62,True,fitness_enthusiast
WEAR00014410,ATH000361,2023-10-07,Fitbit,14795,105,1111,139,151,71,8.3,86.7,36,82,True,fitness_enthusiast
WEAR00014411,ATH000361,2023-05-12,Apple Watch,12761,187,1714,156,175,48,8.3,84.4,58,79,True,fitness_enthusiast
WEAR00014412,ATH000361,2023-05-15,Apple Watch,8809,193,2251,153,169,48,8.3,85.4,44,72,True,fitness_enthusiast
WEAR00014413,ATH000361,2022-12-02,Garmin,10516,194,1244,144,153,75,8.9,83.8,21,62,True,fitness_enthusiast
WEAR00014414,ATH000361,2022-11-18,Garmin,9368,207,1650,134,150,50,8.3,70.7,55,69,True,fitness_enthusiast
WEAR00014415,ATH000361,2024-08-18,Garmin,12100,101,907,138,154,52,8.9,74.0,46,60,True,fitness_enthusiast
WEAR00014416,ATH000361,2022-08-01,Whoop,9487,212,2496,166,172,51,7.6,89.7,45,63,True,fitness_enthusiast
WEAR00014417,ATH000361,2023-06-23,Whoop,11458,155,1005,135,150,64,8.8,85.1,31,83,True,fitness_enthusiast
WEAR00014418,ATH000361,2023-06-13,Whoop,8616,144,1400,148,156,68,8.2,79.8,28,68,True,fitness_enthusiast
WEAR00014419,ATH000361,2024-10-16,Fitbit,8074,149,1847,152,171,65,7.8,87.9,31,64,True,fitness_enthusiast
WEAR00014420,ATH000361,2022-11-20,Fitbit,9421,149,1489,140,156,55,8.2,76.8,54,60,True,fitness_enthusiast
WEAR00014421,ATH000361,2022-11-29,Whoop,12126,146,1263,131,151,50,7.5,94.2,26,81,True,fitness_enthusiast
WEAR00014422,ATH000361,2023-09-16,Garmin,12457,239,2738,171,189,58,8.0,88.1,56,62,True,fitness_enthusiast
WEAR00014423,ATH000361,2022-10-05,Fitbit,10798,172,1519,145,158,51,8.4,81.4,34,76,True,fitness_enthusiast
WEAR00014424,ATH000361,2022-01-31,Apple Watch,13203,247,2530,168,177,63,7.4,92.7,42,74,True,fitness_enthusiast
WEAR00014425,ATH000361,2023-03-16,Whoop,12948,149,1837,168,171,62,7.3,80.5,20,62,True,fitness_enthusiast
WEAR00014426,ATH000361,2022-01-21,Fitbit,9885,214,3143,162,177,53,8.4,72.7,53,60,True,fitness_enthusiast
WEAR00014427,ATH000361,2023-11-16,Apple Watch,11009,133,992,142,159,45,8.2,92.9,37,81,True,fitness_enthusiast
